,y_train
14789,0.0
13651,-0.011860721
1929,-2.022059383
15384,-0.041788823
2808,0.0
15468,-0.414027584
12223,-1.059488344
4499,-1.106326884
14128,0.0
3121,0.0
15062,0.0
1142,-0.072412033
12806,-1.967484508
7518,-0.713740411
1814,-0.746609612
567,-0.478048231
2787,-5.986142162
12812,0.040782689
11707,-1.252803903
12620,0.009313182
3354,-0.148942664
9525,-0.020309341
14007,0.0
13439,-0.749327219
9257,-0.069126779
5493,0.009635102
5585,-1.879106818
10476,0.0
15271,0.0
3105,-0.638832175
587,1.114142795
2746,-1.297793548
3930,-0.331586639
12460,-0.6177313
8852,-0.142431505
11399,1.59639237
9333,-0.355593094
6424,0.0
3823,-0.793958409
2323,0.0
4253,-0.807692864
14058,-0.4208075
14648,-1.22865581
12317,-2.093443294
8178,-1.354723152
5678,-0.645243065
6285,0.214608201
2667,-1.404610921
13779,-0.599748702
8863,0.14033262
8670,-0.349906392
1466,-0.141717632
10757,-1.51490808
13987,-0.857985975
2738,-0.049544824
11628,-0.671338981
6823,-0.554313634
350,-1.728656202
8024,-1.0296805
15005,1.680141223
10250,-0.463263801
14733,0.0
14294,2.370559352
10053,0.374645518
3844,0.0
13397,-0.545465823
10599,0.0
4372,-4.999608573
1343,-1.870942214
4010,-1.876527236
14256,2.411887663
41,-0.7422268
3252,0.0
6387,-0.077293331
11677,0.0
3388,0.363355131
14581,-1.168194434
7189,-0.368932147
3060,2.290169463
3686,0.67152392
13619,-0.154958744
12180,-1.135185851
7101,0.508219418
5874,0.0
10029,3.045108393
6930,-0.216067762
1512,4.467959986
5165,0.338281414
2367,0.0
3869,-0.04287476
3099,-1.001956468
12323,-2.273669079
1122,1.384641254
2539,0.370623961
4658,3.971965458
13074,-1.484043285
4249,-1.077669608
7082,-0.830842381
10639,-0.071721539
14098,-0.231563481
9933,-0.196955794
10829,0.0
14727,1.185172525
3879,0.0
5819,-1.797268209
4769,0.667208795
5227,-0.722556996
5604,-1.869085368
14853,1.917271694
4444,-0.698442985
11900,2.172247562
13437,-0.655152493
5753,-1.282641505
3626,-1.150885924
6323,0.087753883
14408,0.0
3055,0.0
4803,-1.606221916
5645,-1.430346689
11854,-0.135172008
13093,-1.915004898
303,0.006393943
3926,0.109010225
10543,-1.242654098
10974,0.135845828
3267,-0.44564233
9136,4.52860138
6867,-0.087805663
12989,0.0
491,0.0
3889,-0.68019427
1817,0.62485215
2596,-0.165528397
10152,-4.475149429
8980,-0.154727711
15132,-0.87687949
15109,0.122966883
15222,-0.696930871
9403,-0.20238127
12849,-0.946170245
6665,-0.312767807
14286,1.07261454
15218,0.0
15078,2.45004138
11141,-0.480155553
11040,-3.39496604
4616,-0.287984395
12301,-1.534567872
3704,0.144887864
14668,0.0
6527,0.238769903
14504,-2.218348246
3329,-1.034141368
474,-4.177543548
12575,-0.734819414
10753,-0.080383201
636,0.126911011
9840,0.110410549
2613,-0.269478808
11807,-0.600981683
3017,-0.864094754
6082,-1.350121771
3613,-0.54546063
8204,0.0
2639,-0.436493678
3363,0.073231337
3620,0.055749707
7456,-0.431462916
15055,0.0
14166,-0.001961488
13237,-2.404448616
2202,-0.076573953
12300,-1.711344469
13511,0.111872433
11716,0.0
2345,0.0
15075,0.240900267
7513,2.24527034
8749,-1.430410082
14826,-0.449025532
14901,0.0
2485,0.0
3154,0.232176122
10359,0.006648742
797,0.0
4428,0.0
2141,1.217293385
12071,-1.243916743
1983,0.870643883
13939,0.419615639
13976,0.0
5160,-4.729795343
767,0.093464167
4417,-2.23087369
3906,1.060512403
14695,-0.885889157
5463,-0.692310351
2362,-2.416764874
5263,-0.500938683
7091,-0.555772321
13978,0.102544092
426,-1.467910022
8640,0.0
13591,-0.838293798
3820,-0.016351118
10759,-1.160463816
3534,0.0
10535,-1.382665212
13222,-0.184750263
996,-0.550265286
10615,-0.71118335
13481,1.922402544
5917,0.0
13565,-0.382320815
11430,-3.394634708
13919,-0.18483174
2821,0.0
2590,-1.144911867
1061,-0.016794299
4112,0.0
1778,-0.219872257
5386,-0.498524256
10177,0.0
14705,0.0
2336,0.0
4085,-0.57593134
2128,-1.394189236
8938,-0.131814343
4719,-1.766435396
3804,0.0
8548,-0.290853049
14466,-0.79134248
11904,-0.620252624
2004,-3.301893481
8019,0.111187132
13499,-0.03194902
9889,0.122696922
14635,-1.023395653
6785,-0.026723524
4454,-0.189681807
11267,-0.265247615
5544,-1.506588134
3740,-0.171062023
14629,0.0
15179,-2.55967068
11149,-0.882107827
7764,-0.179167368
6251,0.017011374
9144,-2.585646798
1852,-0.264897312
8964,0.0
3503,0.275022528
152,0.778135143
11498,-0.989836314
8834,0.714860125
12372,-0.68147036
13764,0.0
4197,-1.448241897
194,0.0
10645,0.659328854
9903,0.0
13974,0.0
14777,1.689262009
3212,0.0
2764,0.0
11525,0.0
5818,-1.255216254
12152,1.324169517
5559,0.0
12462,-0.117138129
11112,-0.434447343
2896,0.0
5317,-3.655301313
6248,0.0
7814,0.0
6133,-0.857987692
9072,1.872536458
1246,-3.822078819
11964,3.871509186
4960,-1.212032825
14790,0.022786864
13794,-1.309946188
5371,-3.445947372
1171,0.088799102
12470,-0.368547503
4548,-0.8588398
1154,-0.167615473
11419,-1.251945386
6225,-0.123257875
10396,-0.361695966
6242,-0.351308516
9053,-4.624501006
4663,0.0
6128,-1.085036287
7356,-0.800376219
5652,-1.584396582
1263,-0.642918343
2478,0.053763111
950,0.906180265
5445,-0.063275816
7316,0.0
12708,1.608271035
7613,0.060121247
3799,0.0
2101,3.475405002
6368,0.300863092
9042,0.0
12430,0.0
4293,-0.552131775
600,-0.963708771
8523,-0.323941938
6758,2.15096663
7046,-1.282744765
1208,0.591529413
12364,0.0
4660,3.840480583
1949,-0.037695309
3689,-0.674601574
5541,-1.846013928
10552,0.0
7138,2.04275491
10583,1.748195354
13479,0.00771263
7976,-0.510888556
1069,0.155338763
3399,-0.299560644
3637,0.0
6602,0.0
9181,-1.054897144
6576,0.0
3510,-1.245255543
13837,-1.709282519
10954,-0.262049252
13730,-0.71360195
3095,1.684155661
13735,-0.046327989
2725,0.08109886
8395,-1.546604319
8106,-0.78937959
3098,0.0
10796,-0.780051969
16,0.0
7034,0.0
9191,0.09026464
8719,-1.018918581
3036,-1.526717743
2721,-0.47003106
1775,-0.163589671
2468,-0.208227933
12377,2.801362887
12795,-0.570459334
14497,-1.997376631
12203,-2.233779788
11671,0.0
5749,-0.583034391
9286,3.050805169
9621,0.237169876
8894,-0.678802114
5894,-1.958522832
7228,0.007555008
8688,0.0
4345,-0.173625248
1946,0.0
1940,0.0
3456,0.0
4747,-1.335908854
6152,-1.196789361
6360,0.166155951
7007,-0.707161042
14768,2.851681392
14254,-1.126180108
14634,0.0
5807,-1.079417459
13205,0.0
14957,3.379203543
13685,1.365867726
13827,-2.955312931
5824,0.0
8546,0.240544013
10459,1.636622095
1507,-0.013674034
2759,-0.506093513
206,0.085031331
9014,-0.487760623
13611,-1.468729031
5095,2.534840905
10968,-0.908266797
13688,1.332009889
15394,-0.901310413
1864,-1.236677115
7565,-0.532231304
7592,0.0
10560,-0.462365633
11196,-0.064806514
7083,-1.028115285
6829,-0.047220583
12554,-1.830045258
3452,-0.82135181
8977,-0.504040694
2955,-0.586873779
8378,0.0
4385,-1.490654311
6399,-0.622329435
3482,-0.609429663
4942,0.0
7069,-0.144635308
13350,0.0
5387,-1.356063968
2946,-1.055080757
7836,0.273226743
3367,-0.361038588
4262,0.0
14378,-1.244309154
774,1.839316071
13419,-0.164951465
10683,-0.22966425
6708,0.0
11348,0.877954922
2137,-0.208305993
133,-0.511957075
5815,-1.560528082
10522,-0.789365019
5802,0.0
10417,-0.657893651
9568,0.014558662
8660,-0.060151853
4642,-0.808330732
7822,0.836635001
7099,-0.595595801
670,-0.892112735
4221,1.812470424
7709,-0.809163512
1880,-1.566136763
7232,0.0
3739,-0.122828638
6321,-0.718775027
11305,0.0
10079,-0.315775574
10863,0.0
157,-0.556583201
29,-0.899124554
5226,-1.816267585
11563,-0.607033364
12115,-2.989469528
6891,-2.044241527
14983,-0.46644731
3646,-0.71235775
8613,0.0
1388,-0.505496703
12104,-4.007498861
1505,-0.297276946
6434,-0.088733519
1222,-5.404865606
10098,0.0
11025,-0.834403893
5768,0.0
7614,0.165588683
14077,-1.503608846
10490,-0.850390259
7609,-0.482494839
11731,-0.084319499
1184,-1.386383891
8664,-0.652726613
8193,0.867777473
8415,-0.581190914
531,-0.586199129
5763,-1.034355451
3977,-1.711300218
13808,-1.558772467
11660,0.0
10401,-0.297309203
3472,-1.113216152
9723,1.385602801
12696,-2.207340101
12658,-0.883452382
15354,-0.989709844
10289,-0.127795849
13065,-1.92573073
3886,-1.066436438
11240,-0.120027268
9599,-0.033480525
11368,-1.170850569
929,-0.256202948
7897,-0.492497875
1053,0.195541255
5432,-1.381182904
3110,-0.135691602
5250,2.763682197
5896,0.0
4058,-0.565863349
12272,-1.834009213
7324,-0.769069656
14008,-0.954512751
361,-0.328349179
14980,-0.546206627
2718,-2.946975022
12507,-2.436536729
11715,-0.33414111
1347,-0.203207443
3860,-0.13520736
13377,-0.164986017
13230,0.332114418
2164,-0.522087178
12181,1.017461765
1267,-0.204515038
5480,0.0
121,-0.67719509
513,-0.228328411
4217,-0.588764992
14072,0.0
13388,0.0
9784,-0.03176141
3199,0.0
7500,-4.582865793
8891,0.0
10261,0.0
3952,-0.308262247
7369,-0.530440941
15219,-0.010955984
7858,0.012384618
3543,0.217079734
12061,0.026229997
15083,0.0
2611,-0.482864366
12336,2.474868973
12319,-3.212161892
3583,-2.745768776
1321,0.0
9301,-0.315387355
12220,0.0
3733,-0.007238135
336,0.0
7305,-0.490266464
6781,-1.971264944
8556,3.396048413
1341,0.194782009
12576,-0.561840077
11000,-2.201358258
7699,-2.625875562
11335,-2.344501068
14691,-2.69191506
11306,-2.56670803
6924,0.680574698
508,1.380378752
8194,0.0
3524,-0.44151406
6828,-0.07446517
12059,0.0
8735,-0.105063835
4259,-0.34541205
5228,-1.893593194
14938,-0.029285895
14534,-0.876966965
13043,-1.936189093
8573,-0.24232479
4346,0.478497131
7028,-1.152071261
4651,-1.155489572
5188,-1.46791584
12388,-0.647671152
12237,-1.460787242
7347,0.0
6367,-0.539888091
4725,0.288170963
3069,-0.184605711
227,2.812087112
1363,-0.398140093
7100,0.902744632
735,1.872426674
2184,0.0
15419,-1.319866851
7266,-0.077265164
245,-0.428597249
5938,-0.289898039
2962,-0.440394568
681,-0.683232328
14752,0.0
7029,-1.094281311
279,-0.109570435
5420,0.0
8846,0.0
876,0.093250585
8773,0.0
10915,0.303533344
7015,-0.187780496
12051,0.36250031
9605,-0.020516459
4958,0.0
14915,-0.247700299
13244,-0.365395561
13603,-0.548582768
12758,0.0
697,2.433344219
3255,-0.916735893
1365,0.0
6247,0.380421663
3239,0.0
1040,-0.166424626
3935,-0.797090663
2842,-0.474648818
2115,-1.619486118
3849,-0.622326083
13104,-1.540881741
2126,0.031121669
1790,0.0
5330,3.030343883
14301,0.102051854
12049,-0.759553012
9218,0.019946293
12310,-1.316190394
2871,4.425414872
14206,-0.214487284
8268,-4.602567474
11697,0.618095919
2280,3.958782968
4679,-0.652333504
8383,-0.952665055
3925,-0.613024675
1612,-0.459021779
5998,0.0
10388,0.063110983
12921,-1.006912948
3669,-0.529910452
8567,4.419644339
9341,-0.558163656
2512,-1.158742403
15320,0.0
5532,0.0
724,-0.412424373
14609,-1.771115699
15437,0.0
9847,0.50926601
5393,-0.577111978
6276,-1.312927946
6147,0.249250318
9603,0.019303571
4697,0.0
11066,-1.337276497
10971,0.057799976
14973,0.279608922
8370,0.0
5925,0.0
14729,0.0
5611,0.0
2209,2.750850562
8861,-0.467797159
4814,0.0
3292,0.0
8143,-0.897193209
4462,3.636344482
2954,-0.470718796
11008,-1.830045258
9549,0.089587176
2446,-1.760466116
4101,0.616158978
13198,0.0
4434,-1.684883506
13234,0.0
4438,-1.526971506
15205,-0.351802632
15008,0.068805739
15296,0.155616024
9546,0.0
9868,0.0
1326,0.0
6552,0.259268199
1886,-0.294414729
223,-0.159049324
7147,-2.362302924
14794,-0.226732808
7654,-0.308573556
13848,-2.493845754
10545,0.0
1536,0.0
9934,0.245511841
10469,0.926940104
7842,-2.849064543
15123,-0.863923302
10013,0.11934112
14998,-0.209053962
14241,-0.779876586
11541,-2.059831473
3956,0.0
5295,0.0
1019,2.484197686
3963,-0.897239616
8662,-0.084319499
13474,-0.609203781
14749,0.0
13249,-2.569801213
8482,0.039991818
4065,0.0
87,-1.212368014
14690,-1.740401079
3470,-2.628057686
186,-0.866937304
13298,0.0
13994,-0.000757181
3387,-0.253623713
12233,-1.301461712
4282,-0.671709553
12525,0.0
9669,-0.542050602
13487,-1.118566072
9789,-0.262478759
148,2.437439114
2724,-0.102599005
9938,-0.097452403
7465,-0.551828115
10084,-0.151750603
2688,0.435366469
10871,0.0
13899,1.042222487
5586,-1.818793781
465,-5.597845899
7331,-0.882769984
5372,-1.449929492
7314,-0.258504936
15391,0.0
7274,-0.740202635
11002,-0.204121769
5634,-0.937536958
13737,0.0
15328,-0.481000247
502,-2.722493899
2201,0.061666154
7917,-1.384142804
1772,-0.516127805
1366,-0.668725668
15022,0.06795797
7169,-0.534528219
6354,-0.766644363
14891,-2.094464319
8147,-0.975809999
10199,-0.073189158
5650,-1.060019085
10219,-0.552596548
13215,0.765318542
4332,-0.149443171
1563,-0.152685221
11316,-0.431462916
13347,3.485549765
3016,1.172698976
5407,-0.157208493
7645,-0.38264861
3540,0.0
8671,-1.833060348
3878,4.17378804
13943,0.0
14352,-0.314047404
5882,2.368539058
2217,0.159868729
1633,0.0
2677,1.182533499
947,-1.21416995
1813,0.031202311
4055,-2.378185323
6418,-0.310988074
15287,-0.546748982
10021,0.0
6457,0.0
12767,-1.476019017
3614,-0.340752067
14169,0.0
7923,-1.20799535
13833,-1.202004909
15365,-1.577273827
9464,0.0
6742,-0.719325582
4198,-0.793063811
5271,-0.997581043
2704,-1.273404797
11241,-1.821631917
2267,0.0
1858,0.412513887
1567,-0.749537863
2531,0.0
6539,-0.17119988
9983,0.0
3594,3.109217922
1887,-0.297481778
499,0.0
10447,-0.103032783
13916,-0.611680876
10096,-0.374716067
1697,-0.846287053
13092,-2.266636913
14528,0.0
1272,-0.390841754
11951,1.836208961
14223,3.122232816
594,-0.136523312
13341,-0.150851727
10652,-0.13468902
11071,-0.272282877
12552,0.791115525
7865,-1.31456305
3670,0.0
1398,0.0
11090,1.645652899
10624,0.0
8078,0.975711373
2786,-5.544293895
7937,-0.363718819
1524,0.0
3030,-0.023582257
5936,-4.324927208
2902,-0.581057724
10642,-0.931966132
5026,-1.266283283
5563,0.0
5036,-1.077669608
6177,-1.864445377
6939,-0.675366285
5968,-1.259971199
7780,4.2309321
13866,0.0
3429,0.189053323
10568,-3.910242894
9651,0.0
8683,-3.503351203
9171,-0.818094044
8234,-1.066436208
1899,0.589433709
3349,-0.261406978
12110,-3.15939674
267,0.0
10713,-0.564051906
14840,-1.34544463
15453,-1.273237188
8152,-1.220345054
14395,1.214295817
15321,-0.699814281
5307,-1.79736684
2763,-0.456921702
11945,-0.443902282
2113,0.020698661
1543,-0.094914695
5217,0.0
6103,-0.525191967
13496,-0.053803927
630,-1.287197122
12743,-0.70681559
5810,-1.768820462
4296,-1.571800949
9207,1.339595008
10179,0.306804985
986,0.225125108
14555,0.0
9247,2.562626602
14975,0.0
11786,-2.622417925
8913,0.848618358
13615,0.476531771
10150,-0.381464352
13072,0.0
8037,-0.591539488
5826,0.157810633
3473,-1.492276203
5784,-0.063716506
13009,-1.602719657
2052,0.0
7647,-0.310948396
923,-0.114409704
12027,-0.659820101
9596,0.199673013
13999,-0.072543527
8242,-0.431462916
1333,-0.603516781
8560,0.155337052
14262,-0.09959653
15107,-1.269568403
999,0.0
3328,-0.415623792
3038,0.0
3398,-0.044457727
162,-0.217915401
410,0.0
13745,-0.114881539
13854,0.0
5155,-0.289898039
13225,-1.05059246
14477,-0.550871777
15231,0.376488173
10774,0.067361455
13719,-1.139849101
7294,0.25139152
6882,-1.646862234
6635,-1.504425704
6900,2.983971615
3880,-0.466169919
11445,0.0
11253,0.0
5700,-0.659217723
2116,-1.354325434
13240,0.25168963
439,0.576189554
994,0.178634268
7013,0.0
10825,0.06178596
7346,0.0
4201,-1.17112754
7715,3.258036032
14249,3.861747584
15119,0.0
6009,-0.900888131
8053,0.0
12630,-0.713012272
4815,0.0
9566,0.659755897
8882,0.059971807
8187,-1.383105332
4477,-1.611680978
1815,-0.106002141
5710,-0.775416428
15299,-0.639998517
10851,-0.087046551
4099,-0.456054814
12067,-1.313611491
13894,-1.000789571
7556,4.678478566
4732,-1.351006446
8659,-0.962351062
6756,0.0
7974,0.0
5381,2.410290251
7118,0.0
7796,-0.548031751
8302,0.643038895
15327,-1.659917765
14617,-1.620044758
5408,2.295115196
6243,0.0
10709,0.0
3572,-4.273957698
2497,-0.812250591
9569,0.191127718
3575,-4.9024018
15325,0.185047169
13319,-0.897422094
13928,-1.42695979
6326,-0.214631056
12281,-1.619042805
14992,-1.052772575
4421,-1.876228562
11818,-1.686079168
5836,0.0
472,-2.47011052
6495,-0.361038588
4423,1.808631379
11007,0.354839061
9273,2.173543578
9227,-0.176863948
12943,-1.479577863
8847,-0.406131586
8410,0.0
15434,0.0
14520,0.0
6448,-0.086174705
11486,0.0
8992,-0.104284377
9543,-0.958114528
633,-0.324046983
248,2.265989578
10800,-0.037689764
6091,-0.295719729
2981,-1.022695935
5287,-0.074768986
7501,2.410542823
4886,-0.612402177
8716,0.666211868
3737,-0.357711151
1004,-0.849955367
8227,-0.915829685
4611,-0.603970531
5506,-0.374530427
7574,0.0
15171,-2.420467284
6519,-0.026630468
11870,-0.291748437
6550,0.0
11702,0.127700297
9427,-0.511541101
2770,-0.073398526
8905,0.0
4699,-1.094281311
14314,-0.532850609
3242,-0.572357872
1126,-0.1657541
6815,-0.016142322
6522,0.559742467
4024,-2.427600753
12024,0.0
959,0.707912234
6359,-1.200827412
10176,0.0
9166,0.916323847
12361,-0.965123602
1557,0.0
15293,-1.281907171
15026,0.097936977
5423,2.521116038
7027,0.0
14999,-1.137087328
12405,0.0
11773,0.667287716
1905,2.544206696
10424,-0.103625279
4767,-0.111314778
210,-1.989829827
4873,-1.580697849
8888,-0.375101024
6065,-0.261367615
8859,0.319583334
14962,-1.105368326
4165,-0.35976412
10389,0.092451391
1622,0.202757259
6794,3.660439279
11913,-0.699500463
7800,-0.652333504
3712,-0.891622612
4060,-1.8307455
4862,0.0
2175,-0.148130206
6205,-0.815336472
11280,0.021953683
2989,-1.658351611
13001,-0.531073549
9100,-0.506865465
6886,-1.721680547
14037,2.931487354
11648,1.405304908
13771,0.0
4486,0.259851296
4484,0.0
4603,-0.144701677
592,0.503065963
10756,0.0
8069,-0.215251426
1577,-0.173151983
6357,0.0
6751,0.0
2644,0.076864897
9440,-0.158274668
9141,-0.076745264
1953,-2.699904219
15298,-1.309430701
14686,-2.005952046
2026,0.0
10060,0.0
8513,0.220566833
13090,-2.072566455
11124,-2.131054947
3158,-1.347272764
14502,-1.564080805
8096,0.142550199
161,-1.075259485
14958,3.795979765
2708,-3.187472402
13293,-1.224186423
6252,0.0
9640,0.00111494
920,0.0
14463,-0.149710049
9056,-4.969214712
7880,-0.619766762
5471,0.0
8798,-0.10241814
6378,-0.268414547
2483,0.00756661
196,-1.050075292
8052,0.0
4276,0.0
15020,-0.078970855
5112,0.224825942
11302,0.0
9857,-0.026307812
1977,-2.861495331
3728,4.023067968
12756,0.0
9448,-0.063572973
13672,-3.297623404
11673,0.0
13212,-0.187780496
14374,-2.048804126
8077,0.627886756
6996,0.0
10080,4.795790684
851,-0.400513011
6616,-1.45293985
13402,-1.813339273
1078,-0.48937417
3955,0.0
8738,-0.655338668
12727,-0.455928461
10571,-0.8929758
13384,-1.062064817
1296,0.144369096
11972,-0.866771184
1380,-0.664915753
521,-0.550710978
14602,0.0
10995,0.876209102
13921,0.260346373
13712,-0.89082646
14726,0.653007967
4729,3.005343915
6894,-0.087556244
14949,-1.109649989
12399,-0.744238291
9258,0.155892992
13844,-0.389989952
1861,0.0
3555,-0.803703259
4878,-0.566236835
6322,-0.619766762
7210,-0.112689995
5266,-1.374367202
9120,0.0
4965,-1.087418539
831,-1.031995535
12395,-1.04614497
4153,0.005942263
6356,-0.278248546
1197,-0.199822836
1493,-0.251748057
12565,0.0
5667,-0.989322018
14834,-0.927012417
15313,-0.0420045
9829,-1.268203549
9071,0.0
11427,-0.805084255
6375,-0.650004369
7412,-0.441972496
14159,-0.648933433
9322,2.80230362
5903,0.0
6431,-0.274897975
11582,-0.068355005
12945,2.780606705
11718,0.0
15415,-0.695628515
5852,-1.353170128
11704,2.883380759
5890,-1.162774681
8059,-0.020711069
3214,0.077164587
5576,0.0
15411,-0.258578505
10946,-0.307762156
13494,-0.20279111
7505,-1.874068079
292,1.319954988
5224,-1.484890455
7041,0.201325158
13926,-0.518606536
12829,-0.894007237
7318,-0.147537085
8585,0.0
12601,-0.082800763
12363,0.0
9562,-0.182531039
9378,0.190837407
9347,-0.189065253
8164,0.0
6453,-0.049422716
523,0.112143488
8341,-1.328283998
9795,0.0
14513,-1.550438585
3624,-0.537612959
6299,0.204191162
9497,0.140647792
14548,-1.307313307
11334,-4.369690241
12709,-2.140575351
13436,-0.159875819
15301,-1.153821085
7782,0.0
3049,-1.214154125
7111,0.377509946
11088,-0.38844305
713,-0.494745076
446,0.256639083
11350,-3.082522398
5297,-0.658127041
13079,-2.203172957
14232,0.0
14662,-1.01528534
6870,0.0
6909,-2.556843043
14822,0.0
7661,3.57959135
82,-0.641623489
652,3.545334396
4382,-1.199020428
15206,-0.509462647
1938,-1.535381635
7953,-0.732040052
6887,-0.411503269
10627,-0.218964905
8629,-3.153466027
11068,0.067460079
9758,-0.51869128
15413,0.0
2456,-0.879559234
5906,-1.419313182
13318,-0.604419029
11047,2.090558317
12900,-2.074138656
10107,0.043054156
8280,0.350248199
15009,-0.629752319
8288,-1.14371821
8594,-0.418159015
4506,0.0
12974,-2.331082482
9828,0.0
11790,-0.253822451
1308,0.0
736,0.0
6372,0.0
11609,-0.427626959
581,-1.072624481
13648,0.0
13179,-0.614893133
2768,0.0
4963,-1.02625359
8741,-0.73609147
14210,-0.659367748
805,-0.006042115
5866,0.065989707
7623,0.0
2223,0.0
8424,-1.068666899
13706,0.0
10479,0.0
